X,Y,Bed
446880.0,-1078000.0,-490.75
446890.0,-1078100.0,-490.38
446890.0,-1078100.0,-490.03
446890.0,-1078100.0,-489.67
446900.0,-1078100.0,-489.31
446900.0,-1078100.0,-488.96
446910.0,-1078100.0,-488.59
446910.0,-1078100.0,-488.24
446910.0,-1078200.0,-487.88
446920.0,-1078200.0,-487.52
446920.0,-1078200.0,-487.17
446920.0,-1078200.0,-486.81
446930.0,-1078200.0,-486.45
446930.0,-1078200.0,-486.09
446940.0,-1078200.0,-485.73
446940.0,-1078200.0,-485.36
446940.0,-1078300.0,-485.01
446950.0,-1078300.0,-484.65
446950.0,-1078300.0,-484.3
446960.0,-1078300.0,-483.94
446960.0,-1078300.0,-483.59
446960.0,-1078300.0,-483.23
446970.0,-1078300.0,-482.88
446970.0,-1078400.0,-482.52
446970.0,-1078400.0,-482.17
446980.0,-1078400.0,-481.82
446980.0,-1078400.0,-481.47
446990.0,-1078400.0,-481.12
446990.0,-1078400.0,-489.2
446990.0,-1078400.0,-488.89
447000.0,-1078500.0,-488.53
447000.0,-1078500.0,-488.18
447010.0,-1078500.0,-487.83
447010.0,-1078500.0,-487.47
447010.0,-1078500.0,-487.12
447020.0,-1078500.0,-486.77
447020.0,-1078500.0,-492.92
447030.0,-1078500.0,-492.6
447030.0,-1078600.0,-500.65
447030.0,-1078600.0,-500.34
447040.0,-1078600.0,-499.98
447040.0,-1078600.0,-499.62
447050.0,-1078600.0,-499.26
447050.0,-1078600.0,-498.9
447050.0,-1078600.0,-498.54
447060.0,-1078700.0,-498.18
447060.0,-1078700.0,-497.82
447070.0,-1078700.0,-497.47
447070.0,-1078700.0,-505.45
447070.0,-1078700.0,-505.22
447080.0,-1078700.0,-504.87
447080.0,-1078700.0,-504.51
447090.0,-1078700.0,-504.17
447090.0,-1078800.0,-503.82
447100.0,-1078800.0,-503.48
447100.0,-1078800.0,-503.13
447100.0,-1078800.0,-502.79
447110.0,-1078800.0,-502.45
447110.0,-1078800.0,-502.11
447120.0,-1078800.0,-501.77
447120.0,-1078900.0,-501.43
447120.0,-1078900.0,-501.09
447130.0,-1078900.0,-500.75
447130.0,-1078900.0,-500.4
447140.0,-1078900.0,-500.06
447140.0,-1078900.0,-499.71
447140.0,-1078900.0,-499.37
447150.0,-1078900.0,-499.03
447150.0,-1079000.0,-506.96
447160.0,-1079000.0,-506.81
447160.0,-1079000.0,-506.48
447170.0,-1079000.0,-499.74
447170.0,-1079000.0,-499.25
447170.0,-1079000.0,-498.91
447180.0,-1079000.0,-498.57
447180.0,-1079100.0,-498.24
447190.0,-1079100.0,-497.89
447190.0,-1079100.0,-505.77
447200.0,-1079100.0,-505.69
447200.0,-1079100.0,-505.35
447200.0,-1079100.0,-505.02
447210.0,-1079100.0,-504.69
447210.0,-1079100.0,-504.37
447220.0,-1079200.0,-504.04
447220.0,-1079200.0,-503.71
447220.0,-1079200.0,-503.39
447230.0,-1079200.0,-503.06
447230.0,-1079200.0,-502.74
447240.0,-1079200.0,-510.58
447240.0,-1079200.0,-510.55
447250.0,-1079300.0,-510.22
447250.0,-1079300.0,-509.9
447260.0,-1079300.0,-509.57
447260.0,-1079300.0,-509.24
447270.0,-1079300.0,-502.13
447270.0,-1079300.0,-501.9
447280.0,-1079300.0,-501.78
447280.0,-1079400.0,-501.67
447290.0,-1079400.0,-501.56
447290.0,-1079400.0,-501.46
447290.0,-1079400.0,-501.35
447300.0,-1079400.0,-501.24
447300.0,-1079400.0,-501.13
447310.0,-1079400.0,-492.88
447310.0,-1079500.0,-492.46
447320.0,-1079500.0,-492.35
447320.0,-1079500.0,-492.24
447320.0,-1079500.0,-492.14
447330.0,-1079500.0,-492.03
447330.0,-1079500.0,-483.81
447340.0,-1079500.0,-483.36
447340.0,-1079500.0,-483.26
447350.0,-1079600.0,-483.15
447350.0,-1079600.0,-483.05
447360.0,-1079600.0,-482.93
447360.0,-1079600.0,-482.83
447370.0,-1079600.0,-482.72
447370.0,-1079600.0,-474.53
447370.0,-1079600.0,-474.05
447380.0,-1079700.0,-473.94
447380.0,-1079700.0,-457.66
447390.0,-1079700.0,-456.8
447390.0,-1079700.0,-448.63
447400.0,-1079700.0,-448.11
447400.0,-1079700.0,-448.01
447410.0,-1079700.0,-447.9
447410.0,-1079700.0,-447.79
447420.0,-1079800.0,-447.66
447420.0,-1079800.0,-447.56
447420.0,-1079800.0,-447.44
447430.0,-1079800.0,-447.33
447430.0,-1079800.0,-447.21
447440.0,-1079800.0,-447.1
447440.0,-1079800.0,-446.97
447450.0,-1079800.0,-446.86
447450.0,-1079900.0,-446.75
447460.0,-1079900.0,-446.62
447460.0,-1079900.0,-446.51
447470.0,-1079900.0,-446.38
447470.0,-1079900.0,-446.26
447480.0,-1079900.0,-446.15
447480.0,-1079900.0,-446.02
447490.0,-1080000.0,-453.9
447490.0,-1080000.0,-454.26
447490.0,-1080000.0,-446.14
447500.0,-1080000.0,-445.56
447500.0,-1080000.0,-445.45
447510.0,-1080000.0,-445.34
447510.0,-1080000.0,-445.24
447520.0,-1080000.0,-445.13
447520.0,-1080100.0,-445.01
447530.0,-1080100.0,-444.91
447530.0,-1080100.0,-450.97
447540.0,-1080100.0,-451.26
447540.0,-1080100.0,-451.17
447550.0,-1080100.0,-451.07
447550.0,-1080100.0,-450.99
447560.0,-1080200.0,-450.9
447560.0,-1080200.0,-458.73
447570.0,-1080200.0,-459.2
447570.0,-1080200.0,-459.12
447580.0,-1080200.0,-459.05
447580.0,-1080200.0,-466.87
447590.0,-1080200.0,-475.27
447590.0,-1080200.0,-475.77
447590.0,-1080300.0,-475.72
447600.0,-1080300.0,-475.66
447600.0,-1080300.0,-475.61
447610.0,-1080300.0,-483.42
447610.0,-1080300.0,-483.97
447620.0,-1080300.0,-499.64
447620.0,-1080300.0,-500.8
447630.0,-1080300.0,-500.75
447630.0,-1080400.0,-500.7
447640.0,-1080400.0,-500.65
447640.0,-1080400.0,-484.89
447650.0,-1080400.0,-483.62
447650.0,-1080400.0,-483.58
447660.0,-1080400.0,-483.52
447660.0,-1080400.0,-483.48
447670.0,-1080500.0,-483.42
447670.0,-1080500.0,-483.38
447680.0,-1080500.0,-483.32
447680.0,-1080500.0,-491.06
447690.0,-1080500.0,-491.68
447690.0,-1080500.0,-491.62
447700.0,-1080500.0,-491.56
447700.0,-1080500.0,-491.5
447710.0,-1080600.0,-491.43
447710.0,-1080600.0,-483.58
447720.0,-1080600.0,-467.26
447720.0,-1080600.0,-481.4
447730.0,-1080600.0,-467.2
447730.0,-1080600.0,-457.98
447740.0,-1080600.0,-433.93
447740.0,-1080700.0,-431.76
447750.0,-1080700.0,-431.7
447750.0,-1080700.0,-431.64
447760.0,-1080700.0,-431.57
447760.0,-1080700.0,-423.79
447770.0,-1080700.0,-423.0
447770.0,-1080700.0,-422.93
447780.0,-1080700.0,-422.88
447780.0,-1080800.0,-422.82
447790.0,-1080800.0,-422.77
447790.0,-1080800.0,-422.72
447800.0,-1080800.0,-422.65
447800.0,-1080800.0,-422.6
447810.0,-1080800.0,-422.55
447810.0,-1080800.0,-430.2
447820.0,-1080800.0,-430.91
447820.0,-1080900.0,-430.85
447830.0,-1080900.0,-430.8
447830.0,-1080900.0,-430.75
447840.0,-1080900.0,-438.37
447840.0,-1080900.0,-439.11
447850.0,-1080900.0,-439.06
447850.0,-1080900.0,-439.01
447860.0,-1081000.0,-438.95
447860.0,-1081000.0,-438.9
447870.0,-1081000.0,-446.51
447870.0,-1081000.0,-447.26
447880.0,-1081000.0,-448.87
447880.0,-1081000.0,-449.05
447890.0,-1081000.0,-449.0
447890.0,-1081000.0,-448.95
447900.0,-1081100.0,-448.89
447900.0,-1081100.0,-448.83
447910.0,-1081100.0,-448.77
447910.0,-1081100.0,-448.71
447920.0,-1081100.0,-448.65
447920.0,-1081100.0,-448.59
447930.0,-1081100.0,-448.52
447930.0,-1081200.0,-456.06
447940.0,-1081200.0,-456.86
447940.0,-1081200.0,-456.8
447950.0,-1081200.0,-456.74
447950.0,-1081200.0,-456.69
447960.0,-1081200.0,-456.64
447960.0,-1081200.0,-456.59
447970.0,-1081200.0,-456.55
447970.0,-1081300.0,-456.5
447980.0,-1081300.0,-448.91
447980.0,-1081300.0,-447.97
447990.0,-1081300.0,-447.95
447990.0,-1081300.0,-447.92
447990.0,-1081300.0,-455.44
448000.0,-1081300.0,-456.35
448000.0,-1081300.0,-456.32
448010.0,-1081400.0,-456.32
448010.0,-1081400.0,-463.85
448020.0,-1081400.0,-464.77
448020.0,-1081400.0,-464.77
448030.0,-1081400.0,-464.78
448030.0,-1081400.0,-464.79
448040.0,-1081400.0,-464.79
448040.0,-1081500.0,-464.8
448050.0,-1081500.0,-464.81
448050.0,-1081500.0,-464.82
448060.0,-1081500.0,-464.83
448060.0,-1081500.0,-464.84
448070.0,-1081500.0,-464.85
448080.0,-1081500.0,-464.87
448080.0,-1081500.0,-464.88
448090.0,-1081600.0,-464.9
448090.0,-1081600.0,-472.38
448100.0,-1081600.0,-473.39
448100.0,-1081600.0,-473.4
448110.0,-1081600.0,-473.42
448110.0,-1081600.0,-473.43
448120.0,-1081600.0,-473.46
448120.0,-1081700.0,-480.91
448130.0,-1081700.0,-481.95
448130.0,-1081700.0,-489.4
448140.0,-1081700.0,-490.43
448140.0,-1081700.0,-490.45
448150.0,-1081700.0,-490.46
448150.0,-1081700.0,-490.47
448160.0,-1081700.0,-490.48
448160.0,-1081800.0,-490.48
448170.0,-1081800.0,-490.49
448170.0,-1081800.0,-496.23
448180.0,-1081800.0,-497.07
448180.0,-1081800.0,-497.07
448190.0,-1081800.0,-497.08
448190.0,-1081800.0,-504.45
448200.0,-1081900.0,-505.54
448200.0,-1081900.0,-505.55
448210.0,-1081900.0,-505.55
448210.0,-1081900.0,-505.55
448220.0,-1081900.0,-505.56
448230.0,-1081900.0,-505.55
448230.0,-1081900.0,-505.55
448240.0,-1081900.0,-518.57
448240.0,-1082000.0,-520.57
448250.0,-1082000.0,-520.57
448250.0,-1082000.0,-520.57
448260.0,-1082000.0,-535.23
448260.0,-1082000.0,-537.49
448270.0,-1082000.0,-537.48
448270.0,-1082000.0,-537.48
448280.0,-1082000.0,-537.48
448280.0,-1082100.0,-544.77
448290.0,-1082100.0,-524.0
448290.0,-1082100.0,-513.23
448300.0,-1082100.0,-512.06
448310.0,-1082100.0,-504.79
448310.0,-1082100.0,-503.59
448320.0,-1082100.0,-503.6
448320.0,-1082200.0,-503.59
448330.0,-1082200.0,-489.03
448330.0,-1082200.0,-479.39
448340.0,-1082200.0,-478.2
448340.0,-1082200.0,-478.2
448350.0,-1082200.0,-478.21
448350.0,-1082200.0,-478.22
448360.0,-1082200.0,-483.83
448370.0,-1082300.0,-484.79
448370.0,-1082300.0,-484.79
448380.0,-1082300.0,-484.81
448380.0,-1082300.0,-484.82
448390.0,-1082300.0,-484.83
448390.0,-1082300.0,-484.85
448400.0,-1082300.0,-484.86
448400.0,-1082400.0,-484.87
448410.0,-1082400.0,-484.89
448420.0,-1082400.0,-484.9
448420.0,-1082400.0,-506.55
448430.0,-1082400.0,-510.32
448430.0,-1082400.0,-510.34
448440.0,-1082400.0,-510.35
448440.0,-1082400.0,-510.36
448450.0,-1082500.0,-510.37
448450.0,-1082500.0,-510.38
448460.0,-1082500.0,-510.38
448460.0,-1082500.0,-496.03
448470.0,-1082500.0,-472.01
448480.0,-1082500.0,-446.64
448480.0,-1082500.0,-442.67
448490.0,-1082500.0,-442.67
448490.0,-1082600.0,-442.66
448500.0,-1082600.0,-442.64
448500.0,-1082600.0,-442.64
448510.0,-1082600.0,-442.62
448510.0,-1082600.0,-442.6
448520.0,-1082600.0,-442.58
448530.0,-1082600.0,-442.57
448530.0,-1082700.0,-442.55
448540.0,-1082700.0,-442.54
448540.0,-1082700.0,-442.52
448550.0,-1082700.0,-442.51
448550.0,-1082700.0,-435.43
448560.0,-1082700.0,-434.04
448560.0,-1082700.0,-434.03
448570.0,-1082700.0,-434.03
448580.0,-1082800.0,-434.03
448580.0,-1082800.0,-434.03
448590.0,-1082800.0,-434.03
448590.0,-1082800.0,-434.03
448600.0,-1082800.0,-434.03
448600.0,-1082800.0,-434.03
448610.0,-1082800.0,-434.04
448610.0,-1082900.0,-455.18
448620.0,-1082900.0,-459.44
448630.0,-1082900.0,-459.44
448630.0,-1082900.0,-459.45
448640.0,-1082900.0,-459.45
448640.0,-1082900.0,-459.45
448650.0,-1082900.0,-459.46
448650.0,-1082900.0,-459.47
448660.0,-1083000.0,-459.47
448670.0,-1083000.0,-459.47
448670.0,-1083000.0,-459.49
448680.0,-1083000.0,-459.49
448680.0,-1083000.0,-466.48
448690.0,-1083000.0,-467.96
448690.0,-1083000.0,-467.97
448700.0,-1083100.0,-467.98
448710.0,-1083100.0,-474.96
448710.0,-1083100.0,-476.46
448720.0,-1083100.0,-476.47
448720.0,-1083100.0,-476.48
448730.0,-1083100.0,-476.49
448730.0,-1083100.0,-476.49
448740.0,-1083100.0,-476.5
448750.0,-1083200.0,-476.51
448750.0,-1083200.0,-476.52
448760.0,-1083200.0,-471.14
448760.0,-1083200.0,-469.97
448770.0,-1083200.0,-469.97
448770.0,-1083200.0,-469.98
448780.0,-1083200.0,-469.98
448780.0,-1083200.0,-469.99
448790.0,-1083300.0,-469.99
448800.0,-1083300.0,-469.98
448800.0,-1083300.0,-469.99
448810.0,-1083300.0,-469.99
448810.0,-1083300.0,-476.87
448820.0,-1083300.0,-478.45
448820.0,-1083300.0,-478.44
448830.0,-1083400.0,-478.43
448840.0,-1083400.0,-478.43
448840.0,-1083400.0,-478.41
448850.0,-1083400.0,-478.41
448850.0,-1083400.0,-478.4
448860.0,-1083400.0,-478.39
448860.0,-1083400.0,-478.38
448870.0,-1083400.0,-478.37
448880.0,-1083500.0,-478.36
448880.0,-1083500.0,-478.34
448890.0,-1083500.0,-473.02
448890.0,-1083500.0,-471.77
448900.0,-1083500.0,-471.75
448900.0,-1083500.0,-471.75
448910.0,-1083500.0,-471.74
448920.0,-1083600.0,-471.73
448920.0,-1083600.0,-471.72
448930.0,-1083600.0,-471.71
448930.0,-1083600.0,-478.53
448940.0,-1083600.0,-480.17
448940.0,-1083600.0,-480.16
448950.0,-1083600.0,-480.17
448960.0,-1083600.0,-480.18
448960.0,-1083700.0,-480.19
448970.0,-1083700.0,-480.21
448970.0,-1083700.0,-480.23
448980.0,-1083700.0,-480.27
448980.0,-1083700.0,-480.3
448990.0,-1083700.0,-480.34
448990.0,-1083700.0,-473.64
449000.0,-1083800.0,-478.74
449010.0,-1083800.0,-480.51
449010.0,-1083800.0,-480.57
449020.0,-1083800.0,-474.85
449020.0,-1083800.0,-474.03
449030.0,-1083800.0,-474.25
449030.0,-1083800.0,-460.9
449040.0,-1083800.0,-437.34
449050.0,-1083900.0,-441.17
449060.0,-1083900.0,-441.38
449060.0,-1083900.0,-441.6
449070.0,-1083900.0,-441.83
449070.0,-1083900.0,-442.05
449080.0,-1083900.0,-442.28
449080.0,-1084000.0,-441.68
449090.0,-1084000.0,-436.19
449090.0,-1084000.0,-436.42
449100.0,-1084000.0,-436.66
449100.0,-1084000.0,-436.9
449110.0,-1084000.0,-437.14
449120.0,-1084000.0,-437.38
449120.0,-1084000.0,-438.66
449130.0,-1084100.0,-448.39
449130.0,-1084100.0,-463.51
449140.0,-1084100.0,-462.71
449140.0,-1084100.0,-455.53
449150.0,-1084100.0,-454.97
449150.0,-1084100.0,-448.42
449160.0,-1084100.0,-441.23
449160.0,-1084100.0,-441.47
449170.0,-1084200.0,-441.7
449170.0,-1084200.0,-441.95
449180.0,-1084200.0,-442.18
449180.0,-1084200.0,-442.41
449190.0,-1084200.0,-442.65
449190.0,-1084200.0,-442.89
449200.0,-1084200.0,-443.12
449210.0,-1084200.0,-444.31
449210.0,-1084300.0,-452.05
449220.0,-1084300.0,-453.24
449220.0,-1084300.0,-460.97
449230.0,-1084300.0,-461.21
449230.0,-1084300.0,-461.44
449240.0,-1084300.0,-460.72
449240.0,-1084300.0,-453.45
449250.0,-1084300.0,-453.68
449250.0,-1084400.0,-453.91
449260.0,-1084400.0,-454.15
449260.0,-1084400.0,-454.38
449270.0,-1084400.0,-454.61
449270.0,-1084400.0,-454.84
449280.0,-1084400.0,-454.36
449280.0,-1084400.0,-448.75
449290.0,-1084400.0,-448.97
449300.0,-1084500.0,-449.21
449300.0,-1084500.0,-449.43
449310.0,-1084500.0,-450.54
449310.0,-1084500.0,-458.35
449320.0,-1084500.0,-458.58
449320.0,-1084500.0,-458.82
449330.0,-1084500.0,-459.04
449330.0,-1084600.0,-459.28
449340.0,-1084600.0,-459.5
449340.0,-1084600.0,-460.58
449350.0,-1084600.0,-468.42
449350.0,-1084600.0,-468.66
449360.0,-1084600.0,-469.74
449360.0,-1084600.0,-477.58
449370.0,-1084600.0,-477.82
449380.0,-1084700.0,-478.04
449380.0,-1084700.0,-478.27
449390.0,-1084700.0,-479.31
449390.0,-1084700.0,-487.2
449400.0,-1084700.0,-486.63
449400.0,-1084700.0,-479.21
449410.0,-1084700.0,-480.24
449410.0,-1084700.0,-488.14
449420.0,-1084800.0,-488.38
449420.0,-1084800.0,-488.61
449430.0,-1084800.0,-490.39
449430.0,-1084800.0,-506.79
449440.0,-1084800.0,-514.72
449440.0,-1084800.0,-514.97
449450.0,-1084800.0,-514.45
449460.0,-1084800.0,-507.01
449460.0,-1084900.0,-507.26
449470.0,-1084900.0,-507.52
449470.0,-1084900.0,-507.05
449480.0,-1084900.0,-499.58
449480.0,-1084900.0,-499.12
449490.0,-1084900.0,-491.66
449490.0,-1084900.0,-491.92
449500.0,-1085000.0,-492.2
449500.0,-1085000.0,-491.76
449510.0,-1085000.0,-484.3
449510.0,-1085000.0,-484.57
449520.0,-1085000.0,-484.15
449520.0,-1085000.0,-476.67
449530.0,-1085000.0,-476.95
449540.0,-1085000.0,-476.53
449540.0,-1085100.0,-469.03
449550.0,-1085100.0,-469.31
449550.0,-1085100.0,-469.59
449560.0,-1085100.0,-469.86
449560.0,-1085100.0,-470.12
449570.0,-1085100.0,-469.73
449570.0,-1085100.0,-462.19
449580.0,-1085100.0,-461.79
449580.0,-1085200.0,-454.25
449590.0,-1085200.0,-454.51
449590.0,-1085200.0,-454.76
449600.0,-1085200.0,-454.4
449610.0,-1085200.0,-446.8
449610.0,-1085200.0,-447.06
449620.0,-1085200.0,-446.69
449620.0,-1085300.0,-439.09
449630.0,-1085300.0,-439.32
449630.0,-1085300.0,-439.57
449640.0,-1085300.0,-439.23
449640.0,-1085300.0,-431.59
449650.0,-1085300.0,-431.82
449650.0,-1085300.0,-432.06
449660.0,-1085300.0,-432.3
449660.0,-1085400.0,-431.96
449670.0,-1085400.0,-424.31
449670.0,-1085400.0,-424.55
449680.0,-1085400.0,-424.78
449690.0,-1085400.0,-424.47
449690.0,-1085400.0,-416.8
449700.0,-1085400.0,-417.04
449700.0,-1085500.0,-417.27
449710.0,-1085500.0,-417.51
449710.0,-1085500.0,-417.76
449720.0,-1085500.0,-417.99
449720.0,-1085500.0,-418.24
449730.0,-1085500.0,-418.47
449730.0,-1085500.0,-418.72
449740.0,-1085500.0,-418.97
449750.0,-1085600.0,-418.7
449750.0,-1085600.0,-410.99
449760.0,-1085600.0,-411.22
449760.0,-1085600.0,-411.46
449770.0,-1085600.0,-411.2
449770.0,-1085600.0,-403.47
449780.0,-1085600.0,-403.7
449780.0,-1085600.0,-403.93
449790.0,-1085700.0,-403.68
449790.0,-1085700.0,-395.45
449800.0,-1085700.0,-387.68
449810.0,-1085700.0,-387.9
449810.0,-1085700.0,-388.12
449820.0,-1085700.0,-388.01
449820.0,-1085700.0,-382.01
449830.0,-1085800.0,-381.79
449830.0,-1085800.0,-373.97
449840.0,-1085800.0,-374.19
449840.0,-1085800.0,-374.4
449850.0,-1085800.0,-374.62
449860.0,-1085800.0,-374.41
449860.0,-1085800.0,-366.59
449870.0,-1085800.0,-366.8
449870.0,-1085900.0,-367.02
449880.0,-1085900.0,-367.23
449880.0,-1085900.0,-367.13
449890.0,-1085900.0,-361.1
449900.0,-1085900.0,-360.92
449900.0,-1085900.0,-353.06
449910.0,-1085900.0,-353.27
449910.0,-1086000.0,-353.48
449920.0,-1086000.0,-353.7
449920.0,-1086000.0,-353.92
449930.0,-1086000.0,-354.13
449930.0,-1086000.0,-354.34
449940.0,-1086000.0,-354.56
449950.0,-1086000.0,-354.41
449950.0,-1086000.0,-346.52
449960.0,-1086100.0,-346.23
449960.0,-1086100.0,-333.83
449970.0,-1086100.0,-334.04
449970.0,-1086100.0,-334.27
449980.0,-1086100.0,-334.48
449990.0,-1086100.0,-334.7
449990.0,-1086100.0,-333.96
450000.0,-1086100.0,-308.88
450000.0,-1086200.0,-284.28
450010.0,-1086200.0,-276.32
450010.0,-1086200.0,-276.54
450020.0,-1086200.0,-276.19
450030.0,-1086200.0,-258.76
450030.0,-1086200.0,-221.76
450040.0,-1086200.0,-221.7
450040.0,-1086300.0,-213.73
450050.0,-1086300.0,-213.95
450050.0,-1086300.0,-214.17
450060.0,-1086300.0,-214.39
450060.0,-1086300.0,-214.61
450070.0,-1086300.0,-214.58
450080.0,-1086300.0,-206.09
450080.0,-1086300.0,-189.87
450090.0,-1086400.0,-190.09
450090.0,-1086400.0,-190.31
450100.0,-1086400.0,-190.37
450100.0,-1086400.0,-184.19
450110.0,-1086400.0,-184.4
450120.0,-1086400.0,-184.63
450120.0,-1086400.0,-184.85
450130.0,-1086500.0,-185.06
450130.0,-1086500.0,-185.28
450140.0,-1086500.0,-185.32
450140.0,-1086500.0,-177.25
450150.0,-1086500.0,-177.46
450160.0,-1086500.0,-177.67
450160.0,-1086500.0,-178.06
450170.0,-1086500.0,-186.43
450170.0,-1086600.0,-180.22
450180.0,-1086600.0,-180.26
450180.0,-1086600.0,-172.18
450190.0,-1086600.0,-172.4
450190.0,-1086600.0,-172.61
450200.0,-1086600.0,-172.83
450210.0,-1086600.0,-173.06
450210.0,-1086700.0,-173.28
450220.0,-1086700.0,-173.51
450220.0,-1086700.0,-173.6
450230.0,-1086700.0,-165.51
450230.0,-1086700.0,-165.74
450240.0,-1086700.0,-165.91
450240.0,-1086700.0,-159.67
450250.0,-1086700.0,-159.9
450260.0,-1086800.0,-160.15
450260.0,-1086800.0,-160.39
450270.0,-1086800.0,-160.63
450270.0,-1086800.0,-160.82
450280.0,-1086800.0,-152.67
450280.0,-1086800.0,-152.91
450290.0,-1086800.0,-153.16
450290.0,-1086900.0,-153.35
450300.0,-1086900.0,-145.19
450300.0,-1086900.0,-145.39
450310.0,-1086900.0,-139.13
450320.0,-1086900.0,-139.3
450320.0,-1086900.0,-114.23
450330.0,-1086900.0,-114.48
450330.0,-1087000.0,-114.74
450340.0,-1087000.0,-114.99
450340.0,-1087000.0,-115.23
450350.0,-1087000.0,-115.48
450350.0,-1087000.0,-115.73
450360.0,-1087000.0,-115.98
450370.0,-1087000.0,-116.23
450370.0,-1087000.0,-116.48
450380.0,-1087100.0,-116.73
450380.0,-1087100.0,-110.43
450390.0,-1087100.0,-110.65
450390.0,-1087100.0,-110.9
450400.0,-1087100.0,-111.14
450400.0,-1087100.0,-111.39
450410.0,-1087100.0,-111.64
450410.0,-1087200.0,-111.88
450420.0,-1087200.0,-112.13
450430.0,-1087200.0,-112.37
450430.0,-1087200.0,-112.61
450440.0,-1087200.0,-112.86
450440.0,-1087200.0,-113.1
450450.0,-1087200.0,-100.36
450450.0,-1087200.0,-100.46
450460.0,-1087300.0,-109.08
450460.0,-1087300.0,-109.39
450470.0,-1087300.0,-109.63
450480.0,-1087300.0,-109.86
450480.0,-1087300.0,-110.09
450490.0,-1087300.0,-110.32
450490.0,-1087300.0,-110.54
450500.0,-1087400.0,-110.77
450500.0,-1087400.0,-111.01
450510.0,-1087400.0,-111.23
450510.0,-1087400.0,-111.48
450520.0,-1087400.0,-105.22
450520.0,-1087400.0,-105.35
450530.0,-1087400.0,-105.58
450540.0,-1087500.0,-114.14
450540.0,-1087500.0,-114.49
450550.0,-1087500.0,-114.72
450550.0,-1087500.0,-114.95
450560.0,-1087500.0,-115.17
450560.0,-1087500.0,-115.4
450570.0,-1087500.0,-115.62
450580.0,-1087500.0,-115.85
450580.0,-1087600.0,-124.37
450590.0,-1087600.0,-124.76
450590.0,-1087600.0,-124.98
450600.0,-1087600.0,-125.21
450600.0,-1087600.0,-125.43
450610.0,-1087600.0,-125.65
450610.0,-1087600.0,-125.87
450620.0,-1087700.0,-126.07
450630.0,-1087700.0,-126.27
450630.0,-1087700.0,-126.46
450640.0,-1087700.0,-126.64
450640.0,-1087700.0,-126.82
450650.0,-1087700.0,-135.21
450650.0,-1087700.0,-130.34
450660.0,-1087800.0,-129.25
450670.0,-1087800.0,-129.39
450670.0,-1087800.0,-129.54
450680.0,-1087800.0,-137.87
450680.0,-1087800.0,-138.28
450690.0,-1087800.0,-138.4
450690.0,-1087800.0,-138.52
450700.0,-1087800.0,-138.62
450710.0,-1087900.0,-138.71
450710.0,-1087900.0,-138.78
450720.0,-1087900.0,-147.03
450720.0,-1087900.0,-147.37
450730.0,-1087900.0,-147.43
450740.0,-1087900.0,-147.47
450740.0,-1087900.0,-155.66
450750.0,-1088000.0,-155.99
450750.0,-1088000.0,-156.01
450760.0,-1088000.0,-164.17
450770.0,-1088000.0,-164.48
450770.0,-1088000.0,-164.47
450780.0,-1088000.0,-164.45
450780.0,-1088000.0,-164.41
450790.0,-1088100.0,-164.38
450800.0,-1088100.0,-172.44
450800.0,-1088100.0,-172.74
450810.0,-1088100.0,-172.69
450810.0,-1088100.0,-172.63
450820.0,-1088100.0,-172.55
450820.0,-1088100.0,-172.48
450830.0,-1088100.0,-172.4
450840.0,-1088200.0,-172.29
450840.0,-1088200.0,-172.17
450850.0,-1088200.0,-172.05
450850.0,-1088200.0,-171.9
450860.0,-1088200.0,-171.74
450870.0,-1088200.0,-171.58
450870.0,-1088200.0,-171.4
450880.0,-1088300.0,-171.22
450880.0,-1088300.0,-171.02
450890.0,-1088300.0,-170.82
450900.0,-1088300.0,-170.61
450900.0,-1088300.0,-170.41
450910.0,-1088300.0,-170.19
450910.0,-1088300.0,-169.98
450920.0,-1088300.0,-169.75
450930.0,-1088400.0,-169.53
450940.0,-1088400.0,-166.77
450950.0,-1088400.0,-173.33
450950.0,-1088400.0,-172.56
450960.0,-1088400.0,-171.8
450970.0,-1088400.0,-171.04
450970.0,-1088500.0,-170.27
450980.0,-1088500.0,-169.51
450980.0,-1088500.0,-168.75
450990.0,-1088500.0,-167.99
451000.0,-1088500.0,-167.22
451000.0,-1088500.0,-166.46
451010.0,-1088500.0,-165.7
